89.28,87.78,85.94,84.18,82.47,80.88,79.33,77.82,76.34,74.90,73.50
87.56,87.63,87.64,87.61,87.58,87.59,87.59,87.60,87.58,87.58,87.57
77.02,76.93,76.90,76.90,76.86,76.86,76.87,76.84,76.84,76.83,76.84
