89.24,87.55,85.72,84.05,82.36,80.75,79.23,77.69,76.16,74.69,73.32
86.74,86.69,86.76,86.75,86.72,86.69,86.69,86.69,86.70,86.73,86.72
84.29,84.30,84.22,84.23,84.23,84.21,84.16,84.06,84.07,84.03,84.04
