91.50,90.79,89.90,88.86,87.68,86.44,85.12,83.79,82.42,81.05,79.65
90.25,90.21,90.20,90.21,90.26,90.27,90.25,90.27,90.27,90.28,90.27
87.59,87.64,87.63,87.64,87.68,87.68,87.68,87.71,87.70,87.69,87.68
