91.26,90.51,89.50,88.22,86.92,85.55,84.14,82.74,81.34,79.94,78.51
90.72,90.79,90.75,90.73,90.75,90.70,90.68,90.68,90.67,90.67,90.65
87.15,87.14,87.15,87.17,87.17,87.17,87.18,87.19,87.19,87.21,87.21
