87.76,76.23,64.97,56.62,50.61,46.16,42.82,40.20,38.13,36.42,34.99,33.78,32.73,31.83,31.05,30.37,29.77,29.24,28.74,28.31,27.91,27.55,27.24,26.95,26.66,26.41,26.17,25.95,25.76,25.57,25.39
93.68,93.66,93.62,93.61,93.55,93.45,93.40,93.35,93.33,93.31,93.23,93.18,93.10,93.03,92.94,92.83,92.69,92.48,92.17,91.70,90.99,89.95,88.57,86.87,84.95,82.92,80.87,78.86,76.94,75.09,73.35
88.36,88.31,88.25,88.20,88.19,88.05,88.03,87.98,87.93,87.89,87.82,87.77,87.67,87.54,87.38,87.14,86.86,86.43,85.87,85.12,84.12,82.91,81.45,79.81,78.04,76.21,74.34,72.53,70.81,69.16,67.60
